126858698520932352	I wonder if I was to get at a celebrity's neck on #twitter . Will I be on the news or radio . #planForFame lmfao	O V P O V P V P D S N P ^ , V O V P D N & N , # !	neutral
126883448173510656	•Take Off Make up • Say A Little More On #twitter • Go to Sleep <3 like my plan ? ( ;	V P V T , V D A A P ^ , V P V E P D N , , ,	positive
126874389210861568	@Licia0321 Damn what the hell , I think my #Twitter might need a damn #Exorcist !!	@ ! O D N , O V D ^ V V D A N ,	negative
126861630695940096	@HOLLYcash mann u can have ah olelady but them hoes for everybody son I been doin dis u stop catchin feelings its #twitter	@ N O V V ! ^ & D N P N N O V V D O V V N L ^	neutral
126864131289661441	Somebody help me ? Is apple not on Twitter ? That seems very weird . #apple #twitter	N V O , V N R P ^ , O V R A , # #	neutral
126876760062181376	“ @RealJaythoven #twitter and #Facebook gone get sumbody beat up mane everybody b so reckless ”	, @ ^ & ^ V V N V T N N V R A ,	neutral
126874159606267904	Why everytime I spazz on #twitter yall think some chick done hurt my feelings .. I aint w/ Annette no more .. Lol	R R O V P ^ O V D N V V D N , O V P ^ R A , !	neutral
126874883207610368	@LOvely_MsToya relaxin , my mind ! And #twitter	@ V , D N , & #	neutral
126869939536674816	#Twitter honey i don't freaking know anymore ><"	^ N O V V V R E	neutral
126882971411165185	@ammmylewis ... Did @CarsonFratus just ditch Twitter for sleep ?? #Weirdo ... #Twitter > Sleep	@ , V @ R V ^ P N , # , # , N	positive
126862030979334144	RT @AmySimendinger : @rachiecrewz dude you can't just makeup your own fucking hashtags ... learn how to use #twitter	~ @ ~ @ N O V R N D N A N , V R P V ^	neutral
126871663299137536	im tired gonna get to bed peace out #twitter	L A V V P N N P ^	neutral
126883457614884864	Sneaky , sneaky . Seven ways to spy on your competition , using #Twitter - http://t.co/RxopvNGQ - via @ruhanirabin @AskAaronLee	A , A , $ N P V P D N , V ^ , U , P @ @	neutral
126883562652844033	#Twitter y #Facebook OFF	^ R ^ P	negative
126869134238679042	FUCK #facebook #twitter is way better #teamfollowback #followme	V ^ ^ V R R # #	positive
126869302887464960	#Twitter off ! See ya :D @justinbieber Love u and have #SweetDreams . ♥	^ T , V O E @ V O & V ^ , E	neutral
126877416630136832	got my blade for these #twitter streets third shift	V D N P D ^ ^ A N	neutral
126876823723315200	Wishing I can sleep all day 2morrow but I got practice ... GN #Twitter	V O V V D N N & O V N , ! ^	neutral
126871286545788928	WHY DFF IS #TWITTER STILL LAGGIN ON SHOWIN WHO RETWEETS UR SHITT	R ! V ^ R V P ^ O V D N	negative
126870940570226688	Lmao . RT @MissAyunnaaa Well that's my que , bye #Twitter , #oomf finna start quotin lines from #ATL lol	! , ~ @ ! L D N , ! ^ , N P V V N P ^ !	neutral
126861952369700865	#Twitter'Offf :D	^ E	neutral
126866177778655233	wanted to say nite #twitter	V P V N #	neutral
126881523755528192	@IDGAFBoutYou llssss . yea I kno . lol . I ain't been fuckin wit dis joint . I guess #twitter missed me tho huh . slsss . lol	@ ! , ! O V , ! , O V V V P D N , O V ^ V O R ! , G , !	neutral
126868017106780160	#Twitter Buzz Builds for the #Occupy_Wall_Street Movement [ CHARTS ] http://t.co/gHCez2Yk	^ ^ V P D N N , N , U	neutral
126865802434580480	twitter people when someone blocks u can they see ur twitts direct to them ? #twitter	^ N R N V O V O V D N A P O , #	neutral
126872338158452736	even if I skip the newspaper , I don't worry coz I get all news updates at #Twitter . :)	R P O V D N , O V V P O V D N N P ^ , E	neutral
126869604348862464	It's #real when you tell ur man how ur gfs roasted your ex on #twitter and he's like good job babe lol	L A R O V D N R D N V D N P ^ & L R A N N !	neutral
126858194046816256	the marijuana loud so the hoes follow like #Twitter	D N A P D N V P ^	neutral
126874662268452864	Ohemgee . Be a follower ..... #twitter	! , V D N , #	neutral
126880813991202816	So my mentions don't work ? And my TL don't be wanting to update . Is #twitter moving servers or doing maintenance ?	P D N V V , & D N V V V P N , V ^ V N & V N ,	negative
126859604985511937	Ain't really been on all day ! Suppppp #Twitter	V R V P D N , ! ^	neutral
126872221292576768	#Twitter'OFF :| GN'♥	# E !	neutral
126862947346694144	RT @Grazitti : #Twitter to Reformat All URLs With T . coRT @mainey_maine : RT @ItalianJoya i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird , ( cont ) http://t.co/ ...	~ @ ~ ^ P V D N P N , ~ @ ~ ~ @ O R V A P V D N N ^ & V D A A N N , , ~ , U ~	neutral
126882964582838272	Goodnight #twitter	! ^	negative
126860173053669376	RT @JennyOrWuuut : I wishh #twitter would tell me who retweets my stuff .	~ @ ~ O V ^ V V O O V D N ,	neutral
126861036803473408	dear @twitter / #twitter FIX YOUR SHIT . we cant see our retweets or mentions !	! @ , ^ V D N , O V V D N & N ,	neutral
126867876115259394	@briannaa___ Pls let us know if you need help w/ music marketing promo . We got #Twitter & #Youtube on lock . http://t.co/8HFfjJv5	@ V V O V P O V V P N N N , O V ^ & ^ P N , U	negative
126860933988483073	17 Things You Didn’t Know About #Twitter : http://t.co/LL61rx2R via @TweetSmarter RT @sharonhayes @ChoiceZnewZ #facts	$ N O V V P ^ , U P @ ~ @ @ #	neutral
126870756926816256	Caramba , a mais de 4 dias ninguem fala em mim ou de mim aki no #twitter . Nem mesmo minha noiva . #Fuieskecido ...	^ , D ^ P $ N G G O G G P G G D N , G G G G , # ~	neutral
126883630369882112	RT @Te_AmoTam : #twitter is not #eharmony	~ @ ~ ^ V R ^	neutral
126876452762296321	" Straight Outta Hak Mob " RT @Jhon_Doe_Smokes : Out of my 7 months of actually gettin on #Twitter . I've only bee … ( cont ) http://t.co/qDM3X8BB	, A P ^ N , ~ @ ~ P P D $ N P R V P ^ , L R V , , ~ , U	neutral
126872821375827968	Hitting the sack early . G-night #twitter	V D N A , ! ^	neutral
126872199838699520	Hello !!! Centuries past till to write on #twitter !!! Love you !!! :)	! , N A P P V P ^ , V O , E	neutral
126874886378496000	I Feel Like #Promoting Anyones #Twitter Page (♦MENTION ME IF YOU WANT TO GET #PROMOTED ♦) [ #PromoteBack ] #Followback	O V P V D ^ ^ ^ O P O V P V V G , # , #	neutral
126858281867149312	Put your twitter on autopilot and let it gain followers for you !! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 25	V D ^ P ^ & V O V N P O , U # # # # $	neutral
126876948206075904	#Twitter <33333	^ E	neutral
126872175490764802	Zzzzzzzzzzzz ... #night #Twitter #GodBless	G , ! ^ #	positive
126880178705141762	wow good old classic #HoodMemories some #Classic moments there i had to share on #Twitter	! A A N # D A N R O V P V P ^	neutral
126875887093293056	Twitter Buzz Builds for the Occupy Wall Street Movement [ CHARTS ] http://t.co/E44Qd1u2 #Twitter	^ ^ V P D N ^ ^ N , N , U #	neutral
126871086863355905	Why do I always blow up #twitter at like 1am ? #sorryfollowers	R V O R V T ^ P P $ , #	neutral
126881380503273472	Can anyone please explain to us why the #Retweet " issue " is happening to many , but not to others ? #twitter #tweeting #tweeps	V N V V P O R D N , N , V V P A , & R P N , # # #	neutral
126874174722539520	The Power of #Twitter http://t.co/wtVvZ8G4	D N P ^ U	neutral
126864141561507840	#Twitter how do you know that I think that @SofiaVergara is the funniest member of the #ModernFamily cast ?!	^ R V O V P O V O @ V D A N P D ^ N ,	neutral
126859530305929216	#twitter off !! *	^ P , ,	neutral
126863870689165312	There is no social media without #Twitter ... Who could be #Twitterless ?	X V D N N P ^ , O V V ^ ,	neutral
126875441217798144	Gonna Crash Out Pretty Tired , Night #Twitter <3	V V T R A , N ^ E	positive
126868627109584896	@Presidential_FU do me wrong #twitter	@ V O A ^	neutral
126861637931118592	#Twitter .... Side Affects include : Procrastination , No Sleep , Unable to Focus on ANYTHING , Subtweeting , RT , TT , and Low Batteries	^ , N V V , N , D N , A P V P N , V , V , N , & A N	neutral
126869855621218304	@bhammz Welcome to #Twitter	@ V P ^	negative
126870119363260416	Nite #twitter	N #	neutral
126879759866142720	8am dentist appointment , i really should be going to bed ... #makesnomovetogetupfromcomputer #twitter	$ N N , O R V V V P N , # #	neutral
126881960416120832	@deferom lol omg you should write #none #twitter #foreveralone . Don't forget the hashtags .	@ ! ! O V V N # # , V V D N ,	neutral
126862170502860800	@THEmattbruening Took your #Twitter virginity . #bitch	@ V D ^ N , #	neutral
126876501755957249	GN #TWITTER	! ^	neutral
126863949584023552	Follow your interests #twitter	V D N #	neutral
126866562111123456	Mo'fucka i dont give a fuck it its #FaceBook or #Twitter i express my self how ever da fuck i can .. so go suck a dick u bitch .! Haha	N O V V D N O L ^ & ^ O V D N R R D N O V , R V V D N O N , !	neutral
126858718762639360	RT " @RobyQQ : Your #Twitter followers either like you for your sense of humor or sex appeal . " -- I guess , I'm funny then ... LOL !	~ , @ ~ D ^ N & P O P D N P N & N N , , , O V , L A R , ! ,	neutral
126880102226206720	. @chrispirillo Re . #twitter 1,402,239 positive opinions http://t.co/uUd7ea3v ? vs . 688,546 negative http://t.co/Q7Kf5xKz ?	, @ N , # $ A N U , V , $ A U ,	neutral
126883719368818688	I think @SchwastySmack needs to cool her roll on her #twitter game .	O V @ V P V D N P D ^ N ,	neutral
126870699108339712	Things that #heatmeup : when people put the # on facebookposts when they dont even have a #twitter . #getaclue	N P ^ , R N V D ^ P ^ R O V R V D ^ , #	neutral
126870651112927232	#twitter is jumpin as usual :)	^ V V P A E	neutral
126857095088840706	Put your twitter on autopilot and let it gain followers for you !! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 19	V D ^ P ^ & V O V N P O , U # # # # $	positive
126863275450310656	@BenFolds p.s. I would have never used the word " playa " over " player " if #Twitter wasn't so restrictive ...	@ ! O V V R V D N , N , P , N , P ^ V R A ,	neutral
126872267257950209	#Followme dijo #Twitter :D	# ! ^ E	neutral
126865954645884928	Get your #Twitter #marketing #campaigns built by an #SEO expert : http://t.co/7FttDde4	V D ^ N N V P D ^ N , U	neutral
126862939159412740	Increase your #twitter followers and or your #fan count via - http://bit.ly/qMc4K7	V D ^ N & & D N V P , U	neutral
126856031367204865	gotta get back on my #twitter #grind	V V T P D ^ #	neutral
126867879382614016	@Marlorific well , I feel great about being your first #twitter friend :)	@ ! , O V A P V D A ^ N E	neutral
126877666040225792	Ahhh !! Why is #Twitter so #addicting	! , R V ^ P #	neutral
126862244075151361	RT @CNBC : The World's 10 Most Tweeted Moments - Link to Story http://t.co/iKZiM8i5 #Twitter	~ @ ~ D Z $ A V N , N P N U #	neutral
126864641174417408	Gotta love #Twitter - shit goes round the World like lightning-on-speed ...	V V ^ , N V V D N P N ,	neutral
126879785908580352	WordPress Plugin - 2-Klicks-Button - ... http://t.co/UjIvD1xu #2 -Klicks-Button #Facebook #Google + #Like #Socialshareprivacy #Twitter	^ ^ , $ , ~ U $ N ^ ^ & # # #	positive
126876078592638976	RT @KiLLiN_EmSoftly : who follows ppl then unfollows them ?!.. #YourLameAsHell tryna make it seem like your somebody IMPORTANT !! it's onl ...	~ @ ~ O V N R V O , # V V O V P D N A , L G ~	neutral
126869749098487809	RT @iGainFollows : Put your twitter on autopilot and let it gain followers for you !! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autop ...	~ @ ~ V D ^ P ^ & V O V N P O , U # # # ~	neutral
126874503455318016	I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free , give it a try . http://t.co/UGPTuUcZ	O R V D A ^ P ^ P D ^ ^ , L A , V O D N , U	neutral
126864886402777088	RT @iTweetTechNews : Famous wrestler Razor Ramon is trending on #Twitter .	~ @ ~ A N N ^ V V P ^ ,	neutral
126868754033426434	@IamTinaThompson @JudgeGregMathis is on #twitter also !!	@ @ V P ^ R ,	neutral
126867371364319232	#Twitter Buzz Builds for the #Occupy_Wall_Street Movement [ CHARTS ] http://t.co/znFYtK9P @mashable #social	^ ^ V P D N N , N , U @ #	neutral
126860691255721984	@king_fizzy & @_Bigrob step your #twitter game up @elijahcrago is starting to catch up	@ & @ V D ^ N P @ V V P V T	neutral
126866968753086464	#Twitter Thank you . Read those great tweets . helps live better ! :) Bows .	^ V O , V D A N , V V R , E V ,	neutral
126868868512743425	#Twitter FDP	^ ^	neutral
126877729856557056	Lol itss ben a #year since i had a #twitter but i jus start using it	! L ^ D N P O V D ^ & O R V V O	neutral
126869751476654080	ONE SERIOUS STATEMENT THO ! #Twitter BLOCKED the #Troy Davis #TT #Twitter was COOL w #AmberCole in my opinion .... BULLSHIT .	$ A N R , ^ V D ^ ^ # ^ V A P ^ P D N , N ,	neutral
126859326294999041	#twitter addict :)	^ N E	neutral
126867350476697601	Being Choosy With Twitter : The Follow-Back Conundrum http://t.co/K2rRC2ir #socialmedia #twitter #mediagofer @media_guerilla @SMsavvy	V A P ^ , D N N U # # # @ @	positive
126861453209767936	Good Night #Twitter .	A N ^ ,	neutral
126881596086288385	Trying to identify a #constantcontact expert - anyone on #twitter ?	V P V D N N , N P ^ ,	neutral
126873366304010240	GOODNITEE #TWITTER !!!	! ^ ,	neutral
126859485322035200	Do real thugs have #twitter ? #confusedbymytimeline	V A N V ^ , #	neutral
126874421829971968	Told myself I was in the bed #early tonite & somehow I end up back in the computer lab on #Twitter ... smh guess it's the #Gemini in me	V O O V P D N A N & R O V T R P D N N P ^ , G V L D ^ P O	neutral
126860800978722816	RT @TeachHub 50 Ways to Use #Twitter in the Classroom http://t.co/lJiN0See #education #ntchat	~ @ $ N P V ^ P D N U # #	neutral
126871437322629120	@IGoHard_NoBONER Yooooo " Mena Malia " lOl I love your #Twitter name	@ ! , ^ ^ , ! O V D ^ N	neutral
126860267178049536	#TWITTER #OFF DO #BrUnODeLuCaS : 」	^ # V # , E	neutral
126856387211960320	#Twitter -off	^ A	neutral
126859246213136384	RT @jeffbullas Twitters impressive numbers http://t.co/VJRSsfYn #Twitter #SMM #SocialMedia	~ @ N A N U # # #	neutral
126870551032643584	@madtruckman ' Modern Day Autograph " , I like the way you put that . #twitter	@ , ^ ^ N , , O V D N O V O , #	positive
126855838047547392	My #twitter age is 1 year 65 days 18 hours 47 minutes 24 seconds . Find out yours at http://t.co/tQMSBDrx #twittertime	D ^ N V $ N $ N $ N $ N $ N , V T O P U #	neutral
126881736364785664	@asshsmith never #twitter is where i #speakmymind #hahahahahaha	@ R ^ V R O # #	neutral
126857916631355393	AbOut TO BAMMER On #Twitter	P P ^ P ^	neutral
126859623671152640	I wanna make the goose bump on your inner thigh show #twitter after dark ;)	O V V D N V P D A N N N P A E	neutral
126882832319651840	#TroyHopson needs a #twitter . Swear	# V D ^ , V	neutral
126882617843924992	☼ #SOLAR ☺ @RhondaParsons ☼ @SOLar_sister ( A simpLe @ #symboL and AN #underscore ) This is #twitter WHERE WE #twEEt ☼	G # E @ ~ @ , D A P N & D N , O V ^ R O # G	neutral
126855856414404608	@jacobstanton2 #twitter has kind of turned into our #lives	@ ^ V N P V P D N	neutral
126877936514105344	#Twitter TEAMO ♥ Chao !	^ ! E ^ ,	neutral
126877056578486272	#Twitter -on-	^ P	positive
126861880194109440	Welcome to #twitter @jackpot15 !!	V P ^ @ ,	neutral
126867320005066752	This #TT was well needed cuz I thought #Twitter was dien .	D N V R V P O V ^ V V ,	neutral
126858149859831808	What Is A #Facebook “ Like ” Worth For Your Business ? http://t.co/BsT25W2u #SMM #SocialMedia #Twitter	O V D ^ , P , V P D N , U # # #	neutral
126866520486846465	But fb still sucks & #twitter beats it anyday !	& ^ R V & ^ V O R ,	neutral
126862735953768448	RT @wbasinger : RT @TeachHub : 50 Ways to Use #Twitter in the Classroom http://t.co/AFHx3m2n	~ @ ~ ~ @ ~ $ N P V ^ P D N U	positive
126872465635938304	I feel all alone on #twitter . #itstolate	O V D A P ^ , #	neutral
126869039233511425	#Follow my main #Twitter @AikoChristine need more #followers help me get to 500	V D A ^ @ V A N V O V P $	negative
126880621170659328	@Adaddy101 @johnodame .. all this flirting over #twitter is starting to make me think you guys got a crush on each other #bromance .	@ @ , X D V P ^ V V P V O V O N V D N P D A N ,	neutral
126869850751631361	@Katieec7 lmao I love it please be on #twitter all the time so I have another friend to @mention	@ ! O V O V V P ^ X D N P O V D N P @	neutral
126862728181714944	RT @Luisfitq : Ty ! RT @nine_oh : SIMPLY DA BEST ON #TWITTER MY TWEEPS @MsCarieFWR @dizzleb19 @LBN_Prod @Federal_and_Co @KimDeanMusic @mscre ...	~ @ ~ N , ~ @ ~ R D A P ^ D N @ @ @ @ @ @ ~	neutral
126874799099219969	Good lord #twitter send my bloody tweets ! #ihateyourightnow	A N ^ V D A N , #	neutral
126869063023607808	RT @JLachance04 : What a day @davislachance and @braedonrice get #twitter @BigDenMoments	~ @ ~ O D N @ & @ V ^ @	negative
126862821635002368	@SeanL44 It may be a little much . Haha #droptheknife and add @frankhenchUSA to the picture like on your #Twitter account . #growuppeterpan	@ O V V D A A , ! # & V @ P D N P P D ^ N , #	neutral
126863525481156608	A nigga can't even go to sleep nd wake up good ppl be trip'n over #Twitter	D N V R V P V & V T A N V V P ^	neutral
126882090343079937	RT @MattMarcheski : @AlexMufferi #twitter > facebook	~ @ ~ @ # G ^	neutral
126876107881455616	getn off gn #twitter	V T ! #	positive
126878409023426560	@SGarney I put the picture up on #twitter . I did it cause everyone on twitter is cool and your not . #getsamanthaofftwittereveryone	@ O V D N T P ^ , O V O P N P ^ V A & L R , #	neutral
126879759316697088	Thought about changing my #twitter profile to I'm tall , dark & single , but don't think I could take the responses if any ! Lol . Night folks .	V P V D ^ N P L A , A & A , & V V O V V D N P D , ! , N N ,	neutral
126866575700664320	@JakeDizzleWins We Need To Speak Sum Real Shit On #Twitter	@ O V P V D A N P ^	neutral
126878622509309952	My #twitter age is 1 year 243 days 22 hours 31 minutes 44 seconds . Find out yours at http://t.co/dniOkchP #twittertime	D ^ N V $ N $ N $ N $ N $ N , V T O P U #	neutral
126880035507412992	RT @Crazy_Golfer : " If you lose followers on #Twitter don't worry even Jesus lost followers " ~ Unknown #quote via @smqueue	~ @ ~ , P O V N P ^ V V R ^ A N , G A N P @	neutral
126875734005399552	RT @FucknWithFatty : #Twitter needs to get their shit together cause they fucking up ! I'm not getting my RT's or mentions . -______________-	~ @ ~ ^ V P V D N R P O V T , L R V D N & N , E	neutral
126872265328562176	@LuCkY_2_HaVe #Twitter	@ ^	negative
126879662851887104	RT @Jackiebaaby_ : #'s are #for #twitter #NOT #facebook . Duuuuhhh	~ @ ~ # V P ^ # ^ , !	positive
126879484736585729	Waz Sup #Twitter	V ! ^	neutral
126862517216612354	RT @ItalianJoya : i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird , and fat ass over capacity whale to !	~ @ ~ O R V A P V D N N ^ & V D A A N N , & A N P N N P ,	neutral
126878448575717376	#Everybody on #twitter go in tha . #bathroom and say #bloodymary3 times wit tha light off	N P ^ V P D , # & V ^ N P D N P	negative
126866628859281408	booiiiii me feeel like some slp a come on Gd nite #twitter	N O V P D N D N P A N #	neutral
126864610958647296	How strategic is our technology agenda ? http://t.co/bmeiy5rq #Twitter #Strategy	R A V D N N , U # #	neutral
126874532555399168	@Bthompson16 if I was #toocool for #twitter then I wouldn't go on it and as a result my life would be boring so I don't think I am	@ P O V N P ^ R O V V P O & P D N D N V V A P O V V O V	neutral
126876778806509568	RT @BigMelo216_TSA : On da phone wit @AllThisASS & she was HAPPY AF !!! she got out #Twitter JAIL ! thirsty lol	~ @ ~ P D N P @ & O V A N , O V T ^ N , A !	neutral
126880481361920000	Getting ready 4 bed ... School tomorrow . We have an evacuation at school ! Night #Twitter =]	V A P N , N N , O V D N P N , N # E	neutral
126869378452037632	- Ima Addicted To #Twitter .	, L V P ^ ,	neutral
126867260106227713	twitter just helped me find the song from the end of a TV show i just watched . #Twitter > ...	^ R V O V D N P D N P D N N O R V , # G ~	neutral
126868330098331648	RT @KanvasKings : 1,500 #followers on #Twitter and 2,500 #fans on #Facebook ? Takeover imminent ? #HellYeah . ALL SHIRTS JUST $15 til Monday !	~ @ ~ $ N P ^ & $ N P ^ , N A , # , D N R $ P ^ ,	positive
126872156763201536	#Twitter got me all messed up everytime i compose a text msg i get stressed I only have 140 caracteres ! all dis networkin is gettin confusin	^ V O D V T R O V D N N O V V O R V $ N , D D N V V A	neutral
126873912624693249	RT @LIL_HAM05 : @Nikki_BoBo #Twitter after dark	~ @ ~ @ ^ P A	negative
126875080084033536	#twitter is sooo trash ritenow with all dezz #highscoolmemories -__-	^ V R N N P D O # E	neutral
126871878886363136	These Hoes Follow Me Like #Twitter !	D N V O P ^ ,	negative
126871955419836417	#Twitter it's been a pleasure but I have to go exercise and eat dinner ! Possibly be back b4 I sleep ? We'll c ! I am #BLESSED & we all are ! =)	^ L V D N & O V P V N & V N , R V R P O V , L V , O V A & O X V , E	neutral
126869816584839168	Whats a good #twitter ap for #iOS that links to #FB accounts to post links ? #help	L D A ^ ^ P ^ D N P ^ N P V N , #	neutral
126860700915208193	@science_alex hashtags are used here #twitter > facebook	@ N V V R ^ , ^	neutral
126860046981279744	#Twitter , will you please fix this RT problem ?	^ , V O V V O V N ,	positive
126877245347348480	Meu twitter tá ficando velho já , My #twitter age is 285 days 8 hours 52 minutes 40 seconds	G ^ G G G G , D ^ N V $ N $ N $ N $ N	negative
126859432511537152	RT @nataliajones : Use #Twitter to generate traffic to your website http://t.co/72YmN3kD	~ @ ~ V ^ P V N P D N U	neutral
126866034048241664	#bedtime #goodnight #twitter	# # #	neutral
126858276339056640	@ThatsRealTalkin I'm doing the Tallman #Twitter list for fun !! I just wanna see how many men 6'3 and up are on Twitter ! It's just for fun :)	@ L V D ^ ^ N P A , O R V V R A N V & T V P ^ , L R P A E	neutral
126882193967550464	ALRIGHT I'm going to sleep . #GoodNight #Twitter	! L V P V , ! ^	neutral
126878688682835968	RT @Sour_D_Reyyy : @obsexxed69 got one of the dopest blogs on #Twitter and #Tumblr ... #RealTalk	~ @ ~ @ V $ P D A N P ^ & ^ , #	neutral
126883672682004480	Thanks Irma @TellJuicy " TWITTER 4 BUSINESS " November 16 http://t.co/gOrDf5dj @KingstonCC #Twitter #Melbourne #Business	N ^ @ , ^ P N , ^ $ U @ ^ # #	neutral
126868239203573760	@winnipeg_rt @andkatmy #Winnipeg needs better local news coverage , tired of not being in the know Thanks #twitter	@ @ ^ V R A N N , A P R V P D N N #	neutral
126867119592837121	#Twitter I apologize 4 being out of line regardless what sum1 does I promise 2 remain humble keep it from public eye ! iloveya #HennessyNation	# O V P V P P N R O O V O V P V A V O P A N , G #	neutral
126870788564467713	RT @The_Kase Do real thugs have #twitter ? #confusedbymytimeline // Hell no .	~ @ V A N V ^ , # , N ! ,	neutral
126875894177480705	#goodmourning #twitter	# #	neutral
126877420178522113	RT @TreyHob21 : #twitter gives everyone that voice that they believe should be heard by people ... unlike real life ... lol	~ @ ~ ^ V N P N P O V V V V P N , A A N , !	neutral
126861364227608577	i've been slackin on my #twitter game	L V V P D ^ N	positive
126871066760065024	#Twitter is hella coo ... like farreal i love twitter .	^ V R A , P N O V ^ ,	neutral
126869964144644097	@KushKitty420 you , #Facebook #twitter and the #tv are all #distractions whenever I wanna study ;(	@ O , ^ ^ & D N V D N R O V N E	positive
126859898897174528	I didnt know there wad a test .. RT " @DashBurst : Downloadable #Twitter Cheat Sheet - http://t.co/bHXpqYo5 "	O V V R V D N , ~ , @ ~ A ^ ^ N , U ,	negative
126865419830177794	I had my #Twitter account for like 3 years now ..... and I only made 4,783 tweets ? o_O	O V D ^ N P A $ N R , & O R V $ N , E	neutral
126865038479867904	on oovoo with @_LoveIsThe_Ki dumb ass #excuseme #twitter	P ^ P @ A N # #	neutral
126880926268526592	Ok so my #EX girlfriend hacked my #TWITTER this should be funny	! P D N N V D ^ O V V A	neutral
126872982315474945	@cpmorris congrats on joining #twitter	@ ! P V ^	neutral
126869876588552192	To much #twitter taking a break . ♣	P A ^ V D N , E	neutral
126867711807598592	GoodNight #Twitter :)	! ^ E	neutral
126873686987902976	I might call it a night goodnight #twitter	O V V O D N ! ^	neutral
126868831493820416	Karate kid , skittles and cranberry juice . Goodnight #twitter	^ N , N & A N , ! ^	neutral
126876736137871361	U can't see who RTed Ur stuff , & this is because of #twitter #censorship ? Jeez , people . It's #binaryfaires teaching your vain ass a lesson !	O V V O V D N , & O V P P ^ N , ! , N , L # V D N N D N ,	neutral
126877527674322944	RT @_Shelly : mm but yeo .. #twitter .. free up @_tashaaiWESTEND ! free up @_tashaaiWESTEND ! free up @_tashaaiWESTEND !	~ @ ~ ! & ! , # , A P @ , A P @ , A P @ ,	neutral
126875267674284032	@8Sunni Yeah shit happens , #Twitter is a real whore sometimes !	@ ! N V , ^ V D A N R ,	neutral
126873860745330689	When I say I'm going to bed that really means I'm gonna sit on twitter for 30 min then go to bed ! #Twitter <3	R O V L V P V O R V L V V P ^ P $ N R V P N , # E	negative
126877362632667136	@msleamichele @NayaRivera @DiannaAgron @MsAmberPRiley please could u somehow convince #hemo to join #twitter we need her awesomeness !! #glee	@ @ @ @ V V O R V ^ P V ^ O V D N , #	positive
126869575202643968	RT @MyHoopDreams : Im Chillin Man Trying To Stay #Humble Its Just Hard When Niggas Hatin And Pump Fakin Via #Twitter	~ @ ~ L V N V P V # L R A R N V & N V ^ ^	neutral
126874543770976256	Damn girl I'll follow u to the end of the road #twitter	! N L V O P D N P D N #	neutral
126865837800951808	its funny how you can take time out your precious #twitter time to monitor or judge what in saying	L A R O V V N P D A ^ N P V & N O P V	neutral
126870091341115392	My cuz @Robbase101 is new to #twitter drop him a follow and show him some love . Esp if you like #Canes #Jets #Yankees & #Knicks #sports	D P @ V A P ^ V O D N & V O D N , R P O V ^ ^ ^ & ^ #	neutral
126883438954422274	I hate when my phne do what it want on #twitter	O V R D N V O O V P ^	neutral
126862547214286848	RT @jeffbullas : Twitter Reveals It’s Latest Growth Numbers http://t.co/SujtK4fS #Twitter #SMM #SocialMedia	~ @ ~ ^ V L A N N U # # #	neutral
